key,scientific_name,species,family,country,year,month,basis_of_record
3830642479,"Anas platyrhynchos Linnaeus, 1758",Anas platyrhynchos,Anatidae,Finland,2022,7,HUMAN_OBSERVATION
3830642480,"Larus canus Linnaeus, 1758",Larus canus,Laridae,Finland,2022,7,HUMAN_OBSERVATION
2685137098,"Streptopelia orientalis (Latham, 1790)",Streptopelia orientalis,Columbidae,Bhutan,2023,7,HUMAN_OBSERVATION
2700015300,"Halcyon smyrnensis (Linnaeus, 1758)",Halcyon smyrnensis,Alcedinidae,India,2023,7,HUMAN_OBSERVATION
2701893523,"Passer montanus (Linnaeus, 1758)",Passer montanus,Passeridae,Bhutan,2023,7,HUMAN_OBSERVATION
2702103071,"Amaurornis phoenicurus (Pennant, 1769)",Amaurornis phoenicurus,Rallidae,India,2023,7,HUMAN_OBSERVATION
2702338956,"Hierococcyx varius (Vahl, 1797)",Cuculus varius,Cuculidae,India,2023,7,HUMAN_OBSERVATION
2702730511,"Corvus splendens Vieillot, 1817",Corvus splendens,Corvidae,Bhutan,2023,7,HUMAN_OBSERVATION
2702944955,"Tachyspiza Kaup, 1844",,,India,2023,7,HUMAN_OBSERVATION
2703396887,"Treron phayrei (Blyth, 1862)",Treron phayrei,Columbidae,India,2023,7,HUMAN_OBSERVATION
2703498629,"Tragopan satyra (Linnaeus, 1758)",Tragopan satyra,Phasianidae,Bhutan,2023,7,HUMAN_OBSERVATION
2703716515,"Carpodacus sipahi (Hodgson, 1836)",Carpodacus sipahi,Fringillidae,Bhutan,2023,7,HUMAN_OBSERVATION
2703960873,"Gracula religiosa Linnaeus, 1758",Gracula religiosa,Sturnidae,India,2023,7,HUMAN_OBSERVATION
2704038062,"Halcyon coromanda (Latham, 1790)",Halcyon coromanda,Alcedinidae,India,2023,7,HUMAN_OBSERVATION
2704570441,"Muscicapa sibirica Gmelin, 1789",Muscicapa sibirica,Muscicapidae,Bhutan,2023,7,HUMAN_OBSERVATION
2704829802,"Spilopelia chinensis (Scopoli, 1786)",Spilopelia chinensis,Columbidae,India,2023,7,HUMAN_OBSERVATION
2704979721,"Acridotheres fuscus (Wagler, 1827)",Acridotheres fuscus,Sturnidae,India,2023,7,HUMAN_OBSERVATION
2705020702,"Upupa epops Linnaeus, 1758",Upupa epops,Upupidae,Bhutan,2023,7,HUMAN_OBSERVATION
2705256039,"Sturnia malabarica (Gmelin, 1789)",Sturnia malabarica,Sturnidae,India,2023,7,HUMAN_OBSERVATION
2705384597,"Lophura leucomelanos (Latham, 1790)",Lophura leucomelanos,Phasianidae,Bhutan,2023,7,HUMAN_OBSERVATION
2705476881,"Amaurornis phoenicurus (Pennant, 1769)",Amaurornis phoenicurus,Rallidae,India,2023,7,HUMAN_OBSERVATION
2705776058,"Rubigula flaviventris (Tickell, 1833)",Pycnonotus flaviventris,Pycnonotidae,India,2023,7,HUMAN_OBSERVATION
2705985721,"Chalcophaps indica (Linnaeus, 1758)",Chalcophaps indica,Columbidae,India,2023,7,HUMAN_OBSERVATION
2706194075,"Oriolus xanthornus (Linnaeus, 1758)",Oriolus xanthornus,Oriolidae,India,2023,7,HUMAN_OBSERVATION
2706289463,"Carpodacus thura Bonaparte & Schlegel, 1850",Carpodacus thura,Fringillidae,Bhutan,2023,7,HUMAN_OBSERVATION
2706390196,"Sitta frontalis Swainson, 1820",Sitta frontalis,Sittidae,India,2023,7,HUMAN_OBSERVATION
2706397689,"Gracupica contra (Linnaeus, 1758)",Gracupica contra,Sturnidae,India,2023,7,HUMAN_OBSERVATION
2706469544,"Carpodacus erythrinus (Pallas, 1770)",Carpodacus erythrinus,Fringillidae,Bhutan,2023,7,HUMAN_OBSERVATION
2706562859,"Dendrocygna javanica (Horsfield, 1821)",Dendrocygna javanica,Anatidae,India,2023,7,HUMAN_OBSERVATION
2706589847,"Cypsiurus balasiensis (J.E.Gray, 1829)",Cypsiurus balasiensis,Apodidae,India,2023,7,HUMAN_OBSERVATION
2707276446,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Bhutan,2023,7,HUMAN_OBSERVATION
2707426259,"Ardeola grayii (Sykes, 1832)",Ardeola grayii,Ardeidae,India,2023,7,HUMAN_OBSERVATION
2707774141,"Treron phoenicopterus (Latham, 1790)",Treron phoenicopterus,Columbidae,India,2023,7,HUMAN_OBSERVATION
2707843078,"Psittacula krameri (Scopoli, 1769)",Psittacula krameri,Psittacidae,India,2023,7,HUMAN_OBSERVATION
2707843084,"Chloropsis aurifrons (Temminck, 1829)",Chloropsis aurifrons,Chloropseidae,India,2023,7,HUMAN_OBSERVATION
2709062681,"Trochalopteron affine (Blyth, 1843)",Trochalopteron affine,Leiothrichidae,Bhutan,2023,7,HUMAN_OBSERVATION
1291386083,"Meliphaga penicillata Gould, 1837",Ptilotula penicillata,Meliphagidae,Australia,2024,7,PRESERVED_SPECIMEN
1291405777,"Dicrurus macrocercus albirictus (Hodgson, 1836)",Dicrurus macrocercus,Dicruridae,,2024,7,PRESERVED_SPECIMEN
2554291743,"Carduelis flammea (Linnaeus, 1758)",Acanthis flammea,Fringillidae,United States of America,2024,7,PRESERVED_SPECIMEN
2770999191,"Nycticorax nycticorax (Linnaeus, 1758)",Nycticorax nycticorax,Ardeidae,United States of America,2024,7,HUMAN_OBSERVATION
2815718495,"Podiceps cristatus (Linnaeus, 1758)",Podiceps cristatus,Podicipedidae,Sweden,2024,7,HUMAN_OBSERVATION
4609229532,"Monasa nigrifrons (von Spix, 1824)",Monasa nigrifrons,Bucconidae,Colombia,2024,7,HUMAN_OBSERVATION
4609771698,"Thraupis palmarum (Wied-Neuwied, 1821)",Thraupis palmarum,Thraupidae,Colombia,2024,7,HUMAN_OBSERVATION
4611316249,"Attila spadiceus (Gmelin, 1789)",Attila spadiceus,Tyrannidae,Colombia,2024,7,HUMAN_OBSERVATION
4616901959,"Troglodytes musculus J.F.Naumann, 1823",Troglodytes musculus,Troglodytidae,Colombia,2024,7,HUMAN_OBSERVATION
4617184115,"Dendrocolaptes picumnus Lichtenstein, 1820",Dendrocolaptes picumnus,Furnariidae,Colombia,2024,7,HUMAN_OBSERVATION
4618369821,"Chloroceryle americana (J.F.Gmelin, 1788)",Chloroceryle americana,Alcedinidae,Colombia,2024,7,HUMAN_OBSERVATION
4619255363,"Butorides striata (Linnaeus, 1758)",Butorides striata,Ardeidae,Colombia,2024,7,HUMAN_OBSERVATION
4621346839,"Megarynchus pitangua (Linnaeus, 1766)",Megarynchus pitangua,Tyrannidae,Colombia,2024,7,HUMAN_OBSERVATION
4622704264,"Psarocolius angustifrons (Spix, 1824)",Psarocolius angustifrons,Icteridae,Colombia,2024,7,HUMAN_OBSERVATION
4624660461,"Celeus torquatus (Boddaert, 1783)",Celeus torquatus,Picidae,Colombia,2024,7,HUMAN_OBSERVATION
4624660462,"Ardea cocoi Linnaeus, 1766",Ardea cocoi,Ardeidae,Colombia,2024,7,HUMAN_OBSERVATION
4625225840,"Gymnoderus foetidus (Linnaeus, 1758)",Gymnoderus foetidus,Cotingidae,Colombia,2024,7,HUMAN_OBSERVATION
4626798241,"Leptotila rufaxilla (Richard & Bernard, 1792)",Leptotila rufaxilla,Columbidae,Colombia,2024,7,HUMAN_OBSERVATION
4630719862,"Thraupis episcopus (Linnaeus, 1766)",Thraupis episcopus,Thraupidae,Colombia,2024,7,HUMAN_OBSERVATION
4631218347,"Ortalis guttata (Spix, 1825)",Ortalis guttata,Cracidae,Colombia,2024,7,HUMAN_OBSERVATION
4640872047,"Cyanocorax violaceus Du Bus de Gisignies, 1847",Cyanocorax violaceus,Corvidae,Colombia,2024,7,HUMAN_OBSERVATION
4641387935,"Herpetotheres cachinnans (Linnaeus, 1758)",Herpetotheres cachinnans,Falconidae,Colombia,2024,7,HUMAN_OBSERVATION
4643400562,"Ardea alba Linnaeus, 1758",Ardea alba,Ardeidae,Colombia,2024,7,HUMAN_OBSERVATION
4644558300,"Taraba major (Vieillot, 1816)",Taraba major,Thamnophilidae,Colombia,2024,7,HUMAN_OBSERVATION
4650584152,"Opisthocomus hoazin (Statius Muller, 1776)",Opisthocomus hoazin,Opisthocomidae,Colombia,2024,7,HUMAN_OBSERVATION
4651628211,"Capito aurovirens (Cuvier, 1829)",Capito aurovirens,Capitonidae,Colombia,2024,7,HUMAN_OBSERVATION
4651776213,"Corthylio calendula (Linnaeus, 1766)",Regulus calendula,Regulidae,United States of America,2024,7,HUMAN_OBSERVATION
4654673759,"Xiphorhynchus guttatus (Lichtenstein, 1820)",Xiphorhynchus guttatus,Furnariidae,Colombia,2024,7,HUMAN_OBSERVATION
4655253950,"Egretta thula (Molina, 1782)",Egretta thula,Ardeidae,Colombia,2024,7,HUMAN_OBSERVATION
4658577145,"Daptrius Vieillot, 1816",,Falconidae,Colombia,2024,7,HUMAN_OBSERVATION
4658735600,"Myadestes townsendi (Audubon, 1838)",Myadestes townsendi,Turdidae,United States of America,2024,7,HUMAN_OBSERVATION
4660131229,"Butorides striata (Linnaeus, 1758)",Butorides striata,Ardeidae,Colombia,2024,7,HUMAN_OBSERVATION
4663415385,"Crypturellus undulatus (Temminck, 1815)",Crypturellus undulatus,Tinamidae,Colombia,2024,7,HUMAN_OBSERVATION
4664791041,"Tachycineta thalassina (Swainson, 1827)",Tachycineta thalassina,Hirundinidae,United States of America,2024,7,HUMAN_OBSERVATION
2554275796,"Columba livia J.F.Gmelin, 1789",Columba livia,Columbidae,United States of America,2022,8,PRESERVED_SPECIMEN
3385702462,"Thalasseus sandvicensis (Latham, 1787)",Thalasseus sandvicensis,Laridae,France,2022,8,HUMAN_OBSERVATION
3763205681,"Lanius collurio Linnaeus, 1758",Lanius collurio,Laniidae,Sweden,2022,8,HUMAN_OBSERVATION
3874296305,"Picus canus J.F.Gmelin, 1788",Picus canus,Picidae,Finland,2022,8,HUMAN_OBSERVATION
3874296306,"Grus grus (Linnaeus, 1758)",Grus grus,Gruidae,Finland,2022,8,HUMAN_OBSERVATION
3874898319,"Carduelis carduelis (Linnaeus, 1758)",Carduelis carduelis,Fringillidae,Finland,2022,8,HUMAN_OBSERVATION
3874898346,"Dryocopus martius (Linnaeus, 1758)",Dryocopus martius,Picidae,Finland,2022,8,HUMAN_OBSERVATION
3878857301,"Riparia riparia (Linnaeus, 1758)",Riparia riparia,Hirundinidae,Norway,2022,8,HUMAN_OBSERVATION
3878857318,"Numenius phaeopus (Linnaeus, 1758)",Numenius phaeopus,Scolopacidae,Norway,2022,8,HUMAN_OBSERVATION
3878857323,"Sturnus vulgaris Linnaeus, 1758",Sturnus vulgaris,Sturnidae,Norway,2022,8,HUMAN_OBSERVATION
3878857331,"Tringa ochropus Linnaeus, 1758",Tringa ochropus,Scolopacidae,Norway,2022,8,HUMAN_OBSERVATION
3878857333,"Phylloscopus trochilus (Linnaeus, 1758)",Phylloscopus trochilus,Phylloscopidae,Norway,2022,8,HUMAN_OBSERVATION
3878857339,"Parus major Linnaeus, 1758",Parus major,Paridae,Norway,2022,8,HUMAN_OBSERVATION
3878857343,"Sterna hirundo Linnaeus, 1758",Sterna hirundo,Laridae,Norway,2022,8,HUMAN_OBSERVATION
3878857351,"Anthus trivialis (Linnaeus, 1758)",Anthus trivialis,Motacillidae,Norway,2022,8,HUMAN_OBSERVATION
3878857363,"Fulica atra Linnaeus, 1758",Fulica atra,Rallidae,Norway,2022,8,HUMAN_OBSERVATION
3878857381,"Charadrius hiaticula Linnaeus, 1758",Charadrius hiaticula,Charadriidae,Norway,2022,8,HUMAN_OBSERVATION
3878857382,"Circus aeruginosus (Linnaeus, 1758)",Circus aeruginosus,Accipitridae,Norway,2022,8,HUMAN_OBSERVATION
3878857403,"Turdus iliacus Linnaeus, 1758",Turdus iliacus,Turdidae,Norway,2022,8,HUMAN_OBSERVATION
3878857406,"Larus marinus Linnaeus, 1758",Larus marinus,Laridae,Norway,2022,8,HUMAN_OBSERVATION
3878857418,"Corvus corax Linnaeus, 1758",Corvus corax,Corvidae,Norway,2022,8,HUMAN_OBSERVATION
3878857419,"Fringilla coelebs Linnaeus, 1758",Fringilla coelebs,Fringillidae,Norway,2022,8,HUMAN_OBSERVATION
3878857426,"Larus canus Linnaeus, 1758",Larus canus,Laridae,Norway,2022,8,HUMAN_OBSERVATION
3878857428,"Cinclus cinclus (Linnaeus, 1758)",Cinclus cinclus,Cinclidae,Norway,2022,8,HUMAN_OBSERVATION
3878857444,"Ardea cinerea Linnaeus, 1758",Ardea cinerea,Ardeidae,Norway,2022,8,HUMAN_OBSERVATION
3878857447,"Stercorarius parasiticus (Linnaeus, 1758)",Stercorarius parasiticus,Stercorariidae,Norway,2022,8,HUMAN_OBSERVATION
3878857450,"Motacilla flava Linnaeus, 1758",Motacilla flava,Motacillidae,Norway,2022,8,HUMAN_OBSERVATION
3878857451,"Ficedula hypoleuca (Pallas, 1764)",Ficedula hypoleuca,Muscicapidae,Norway,2022,8,HUMAN_OBSERVATION
3878857452,"Ficedula hypoleuca (Pallas, 1764)",Ficedula hypoleuca,Muscicapidae,Norway,2022,8,HUMAN_OBSERVATION
3878857453,"Hirundo rustica Linnaeus, 1758",Hirundo rustica,Hirundinidae,Norway,2022,8,HUMAN_OBSERVATION
3878857455,"Somateria mollissima (Linnaeus, 1758)",Somateria mollissima,Anatidae,Norway,2022,8,HUMAN_OBSERVATION
3878857465,"Larus canus Linnaeus, 1758",Larus canus,Laridae,Norway,2022,8,HUMAN_OBSERVATION
3878857470,"Larus canus Linnaeus, 1758",Larus canus,Laridae,Norway,2022,8,HUMAN_OBSERVATION
3878857472,"Morus bassanus (Linnaeus, 1758)",Morus bassanus,Sulidae,Norway,2022,8,HUMAN_OBSERVATION
2685728607,"Copsychus saularis (Linnaeus, 1758)",Copsychus saularis,Muscicapidae,Bhutan,2023,8,HUMAN_OBSERVATION
2695399674,"Dicrurus macrocercus Vieillot, 1817",Dicrurus macrocercus,Dicruridae,Bhutan,2023,8,HUMAN_OBSERVATION
3090189412,"Puffinus gravis (O'Reilly, 1818)",Puffinus gravis,Procellariidae,Ireland,2023,8,MACHINE_OBSERVATION
3090189535,"Puffinus gravis (O'Reilly, 1818)",Puffinus gravis,Procellariidae,,2023,8,MACHINE_OBSERVATION
3697542819,"Cuculus canorus Linnaeus, 1758",Cuculus canorus,Cuculidae,Sweden,2023,8,HUMAN_OBSERVATION
3948014687,"Vanellus vanellus (Linnaeus, 1758)",Vanellus vanellus,Charadriidae,Denmark,2023,8,HUMAN_OBSERVATION
3948017716,"Phasianus colchicus Linnaeus, 1758",Phasianus colchicus,Phasianidae,Denmark,2023,8,HUMAN_OBSERVATION
3948019710,"Circus aeruginosus (Linnaeus, 1758)",Circus aeruginosus,Accipitridae,Denmark,2023,8,HUMAN_OBSERVATION
3948021723,"Troglodytes troglodytes (Linnaeus, 1758)",Troglodytes troglodytes,Troglodytidae,Denmark,2023,8,HUMAN_OBSERVATION
3948022720,"Larus canus Linnaeus, 1758",Larus canus,Laridae,Denmark,2023,8,HUMAN_OBSERVATION
3948025725,"Cygnus olor (J.F.Gmelin, 1789)",Cygnus olor,Anatidae,Denmark,2023,8,HUMAN_OBSERVATION
3948025731,"Alcedo atthis (Linnaeus, 1758)",Alcedo atthis,Alcedinidae,Denmark,2023,8,HUMAN_OBSERVATION
3948026715,"Ardea cinerea Linnaeus, 1758",Ardea cinerea,Ardeidae,Denmark,2023,8,HUMAN_OBSERVATION
3948028689,"Tringa totanus (Linnaeus, 1758)",Tringa totanus,Scolopacidae,Denmark,2023,8,HUMAN_OBSERVATION
3948029715,"Anas crecca Linnaeus, 1758",Anas crecca,Anatidae,Denmark,2023,8,HUMAN_OBSERVATION
3948031710,"Delichon urbicum (Linnaeus, 1758)",Delichon urbicum,Hirundinidae,Denmark,2023,8,HUMAN_OBSERVATION
3948032680,"Tringa ochropus Linnaeus, 1758",Tringa ochropus,Scolopacidae,Denmark,2023,8,HUMAN_OBSERVATION
3948034719,"Hydroprogne caspia (Pallas, 1770)",Hydroprogne caspia,Laridae,Denmark,2023,8,HUMAN_OBSERVATION
3948047720,"Motacilla flava Linnaeus, 1758",Motacilla flava,Motacillidae,Denmark,2023,8,HUMAN_OBSERVATION
3948051726,"Saxicola rubetra (Linnaeus, 1758)",Saxicola rubetra,Muscicapidae,Denmark,2023,8,HUMAN_OBSERVATION
3948051728,"Phalacrocorax carbo (Linnaeus, 1758)",Phalacrocorax carbo,Phalacrocoracidae,Denmark,2023,8,HUMAN_OBSERVATION
3948052724,"Passer montanus (Linnaeus, 1758)",Passer montanus,Passeridae,Denmark,2023,8,HUMAN_OBSERVATION
3948060727,"Dendrocopos major (Linnaeus, 1758)",Dendrocopos major,Picidae,Denmark,2023,8,HUMAN_OBSERVATION
3948064731,"Accipiter nisus (Linnaeus, 1758)",Accipiter nisus,Accipitridae,Denmark,2023,8,HUMAN_OBSERVATION
3948064732,"Corvus corone cornix Linnaeus, 1758",Corvus cornix,Corvidae,Denmark,2023,8,HUMAN_OBSERVATION
3948074726,"Cyanistes caeruleus (Linnaeus, 1758)",Cyanistes caeruleus,Paridae,Denmark,2023,8,HUMAN_OBSERVATION
3948075699,"Circus aeruginosus (Linnaeus, 1758)",Circus aeruginosus,Accipitridae,Denmark,2023,8,HUMAN_OBSERVATION
3948077719,"Aythya fuligula (Linnaeus, 1758)",Aythya fuligula,Anatidae,Denmark,2023,8,HUMAN_OBSERVATION
3948079726,"Larus argentatus Pontoppidan, 1763",Larus argentatus,Laridae,Denmark,2023,8,HUMAN_OBSERVATION
3948085726,"Chroicocephalus ridibundus (Linnaeus, 1766)",Chroicocephalus ridibundus,Laridae,Denmark,2023,8,HUMAN_OBSERVATION
3948086719,"Turdus merula Linnaeus, 1758",Turdus merula,Turdidae,Denmark,2023,8,HUMAN_OBSERVATION
3948094703,"Bucephala clangula (Linnaeus, 1758)",Bucephala clangula,Anatidae,Denmark,2023,8,HUMAN_OBSERVATION
3948101701,"Fulica atra Linnaeus, 1758",Fulica atra,Rallidae,Denmark,2023,8,HUMAN_OBSERVATION
3948111706,"Charadrius hiaticula Linnaeus, 1758",Charadrius hiaticula,Charadriidae,Denmark,2023,8,HUMAN_OBSERVATION
1291378747,"Meliphaga penicillata Gould, 1837",Ptilotula penicillata,Meliphagidae,Australia,2024,8,PRESERVED_SPECIMEN
4247499961,"Branta canadensis (Linnaeus, 1758)",Branta canadensis,Anatidae,United States of America,2024,8,HUMAN_OBSERVATION
4255967077,"Sturnus vulgaris Linnaeus, 1758",Sturnus vulgaris,Sturnidae,United States of America,2024,8,HUMAN_OBSERVATION
4261076722,"Agelaius phoeniceus (Linnaeus, 1766)",Agelaius phoeniceus,Icteridae,United States of America,2024,8,HUMAN_OBSERVATION
4269979188,"Charadrius vociferus Linnaeus, 1758",Charadrius vociferus,Charadriidae,United States of America,2024,8,HUMAN_OBSERVATION
4296822789,"Rallus elegans Audubon, 1834",Rallus elegans,Rallidae,United States of America,2024,8,HUMAN_OBSERVATION
4348727071,"Cathartes aura (Linnaeus, 1758)",Cathartes aura,Cathartidae,United States of America,2024,8,HUMAN_OBSERVATION
4371454379,"Melospiza melodia (A.Wilson, 1810)",Melospiza melodia,Passerellidae,United States of America,2024,8,HUMAN_OBSERVATION
4383978079,"Spinus tristis (Linnaeus, 1758)",Spinus tristis,Fringillidae,United States of America,2024,8,HUMAN_OBSERVATION
4413158148,"Cyanocorax chrysops chrysops (Vieillot, 1818)",Cyanocorax chrysops,Corvidae,Bolivia (Plurinational State of),2024,8,PRESERVED_SPECIMEN
4711880999,"Pernis apivorus (Linnaeus, 1758)",Pernis apivorus,Accipitridae,Spain,2024,8,HUMAN_OBSERVATION
4876504967,"Tringa nebularia (Gunnerus, 1767)",Tringa nebularia,Scolopacidae,Netherlands,2024,8,HUMAN_OBSERVATION
4892752335,"Vanellus miles (Boddaert, 1783)",Vanellus miles,Charadriidae,Australia,2024,8,HUMAN_OBSERVATION
4892753175,"Pachycephala rufiventris (Latham, 1802)",Pachycephala rufiventris,Pachycephalidae,Australia,2024,8,HUMAN_OBSERVATION
4892753257,"Acridotheres tristis (Linnaeus, 1766)",Acridotheres tristis,Sturnidae,Australia,2024,8,HUMAN_OBSERVATION
4892753742,"Manorina melanocephala (Latham, 1801)",Manorina melanocephala,Meliphagidae,Australia,2024,8,HUMAN_OBSERVATION
4892754060,"Platycercus adscitus (Latham, 1790)",Platycercus adscitus,Psittacidae,Australia,2024,8,HUMAN_OBSERVATION
4892754358,"Sphecotheres vieilloti Vigors & Horsfield, 1827",Sphecotheres vieilloti,Oriolidae,Australia,2024,8,HUMAN_OBSERVATION
4892754650,"Chenonetta jubata (Latham, 1801)",Chenonetta jubata,Anatidae,Australia,2024,8,HUMAN_OBSERVATION
4892754786,"Rhipidura leucophrys (Latham, 1802)",Rhipidura leucophrys,Rhipiduridae,Australia,2024,8,HUMAN_OBSERVATION
4892755890,"Platalea regia Gould, 1838",Platalea regia,Threskiornithidae,Australia,2024,8,HUMAN_OBSERVATION
4892756260,"Gallinula tenebrosa Gould, 1846",Gallinula tenebrosa,Rallidae,Australia,2024,8,HUMAN_OBSERVATION
4892756388,"Merops ornatus Latham, 1801",Merops ornatus,Meropidae,Australia,2024,8,HUMAN_OBSERVATION
4892757468,"Coracina novaehollandiae (Gmelin, 1789)",Coracina novaehollandiae,Campephagidae,Australia,2024,8,HUMAN_OBSERVATION
4892758865,"Anseranas semipalmata (Latham, 1798)",Anseranas semipalmata,Anseranatidae,Australia,2024,8,HUMAN_OBSERVATION
4892759388,"Dicaeum hirundinaceum (Shaw, 1792)",Dicaeum hirundinaceum,Dicaeidae,Australia,2024,8,HUMAN_OBSERVATION
4892760556,"Meliphaga lewinii (Swainson, 1837)",Meliphaga lewinii,Meliphagidae,Australia,2024,8,HUMAN_OBSERVATION
4892761105,"Grallina cyanoleuca (Latham, 1802)",Grallina cyanoleuca,Monarchidae,Australia,2024,8,HUMAN_OBSERVATION
4892762105,"Rhipidura albiscapa Gould, 1840",Rhipidura albiscapa,Rhipiduridae,Australia,2024,8,HUMAN_OBSERVATION
4892763599,"Trichoglossus moluccanus (Gmelin, 1788)",Trichoglossus haematodus,Psittacidae,Australia,2024,8,HUMAN_OBSERVATION
4892764060,"Aviceda subcristata (Gould, 1838)",Aviceda subcristata,Accipitridae,Australia,2024,8,HUMAN_OBSERVATION
4892765474,"Columba livia J.F.Gmelin, 1789",Columba livia,Columbidae,Australia,2024,8,HUMAN_OBSERVATION
4892765901,"Anas superciliosa J.F.Gmelin, 1789",Anas superciliosa,Anatidae,Australia,2024,8,HUMAN_OBSERVATION
4892767504,"Chroicocephalus novaehollandiae (Stephens, 1826)",Chroicocephalus novaehollandiae,Laridae,Australia,2024,8,HUMAN_OBSERVATION
1833382084,"Calidris minuta (Leisler, 1812)",Calidris minuta,Scolopacidae,Sweden,2022,9,HUMAN_OBSERVATION
1891619699,"Sturnus vulgaris Linnaeus, 1758",Sturnus vulgaris,Sturnidae,Luxembourg,2022,9,PRESERVED_SPECIMEN
1891619742,"Spheniscus humboldti Meyen, 1834",Spheniscus humboldti,Spheniscidae,Luxembourg,2022,9,PRESERVED_SPECIMEN
1891619898,"Sturnus vulgaris Linnaeus, 1758",Sturnus vulgaris,Sturnidae,Luxembourg,2022,9,PRESERVED_SPECIMEN
3385695385,"Actitis hypoleucos (Linnaeus, 1758)",Actitis hypoleucos,Scolopacidae,Germany,2022,9,HUMAN_OBSERVATION
3508311759,"Geothlypis philadelphia (A.Wilson, 1810)",Geothlypis philadelphia,Parulidae,Colombia,2022,9,HUMAN_OBSERVATION
3508938541,"Arremon brunneinucha (Lafresnaye, 1839)",Arremon brunneinucha,Passerellidae,Colombia,2022,9,HUMAN_OBSERVATION
3514650560,"Picumnus granadensis Lafresnaye, 1847",Picumnus granadensis,Picidae,Colombia,2022,9,HUMAN_OBSERVATION
3539247316,"Micrastur ruficollis (Vieillot, 1817)",Micrastur ruficollis,Falconidae,Colombia,2022,9,HUMAN_OBSERVATION
3540759628,"Setophaga cerulea (A.Wilson, 1810)",Setophaga cerulea,Parulidae,Colombia,2022,9,HUMAN_OBSERVATION
3543637208,"Piranga flava (Vieillot, 1822)",Piranga flava,Cardinalidae,Colombia,2022,9,HUMAN_OBSERVATION
3544161601,"Stelgidopteryx ruficollis (Vieillot, 1817)",Stelgidopteryx ruficollis,Hirundinidae,Colombia,2022,9,HUMAN_OBSERVATION
3546204446,"Cinclus leucocephalus Tschudi, 1844",Cinclus leucocephalus,Cinclidae,Colombia,2022,9,HUMAN_OBSERVATION
3553227279,"Mionectes oleagineus (Lichtenstein, 1823)",Mionectes oleagineus,Tyrannidae,Colombia,2022,9,HUMAN_OBSERVATION
3555797045,"Dryobates fumigatus (d'Orbigny, 1840)",Leuconotopicus fumigatus,Picidae,Colombia,2022,9,HUMAN_OBSERVATION
3562896195,"Colibri delphinae (R.Lesson, 1839)",Colibri delphinae,Trochilidae,Colombia,2022,9,HUMAN_OBSERVATION
3570641711,"Dryobates pubescens (Linnaeus, 1766)",Dryobates pubescens,Picidae,United States of America,2022,9,HUMAN_OBSERVATION
3572275801,"Buteo jamaicensis (Gmelin, 1788)",Buteo jamaicensis,Accipitridae,United States of America,2022,9,HUMAN_OBSERVATION
3575909569,"Branta canadensis (Linnaeus, 1758)",Branta canadensis,Anatidae,United States of America,2022,9,HUMAN_OBSERVATION
3578122841,"Leptopogon superciliaris Tschudi, 1844",Leptopogon superciliaris,Tyrannidae,Colombia,2022,9,HUMAN_OBSERVATION
3579289673,"Corvus brachyrhynchos C.L.Brehm, 1822",Corvus brachyrhynchos,Corvidae,United States of America,2022,9,HUMAN_OBSERVATION
3579935828,"Spinus tristis (Linnaeus, 1758)",Spinus tristis,Fringillidae,United States of America,2022,9,HUMAN_OBSERVATION
3581596967,"Turdus migratorius Linnaeus, 1766",Turdus migratorius,Turdidae,United States of America,2022,9,HUMAN_OBSERVATION
3581700843,"Cyanocitta cristata (Linnaeus, 1758)",Cyanocitta cristata,Corvidae,United States of America,2022,9,HUMAN_OBSERVATION
3583959996,"Stilpnia heinei (Cabanis, 1851)",Stilpnia heinei,Thraupidae,Colombia,2022,9,HUMAN_OBSERVATION
3590616297,"Florisuga mellivora (Linnaeus, 1758)",Florisuga mellivora,Trochilidae,Colombia,2022,9,HUMAN_OBSERVATION
3595278042,"Crypturellus soui (Hermann, 1783)",Crypturellus soui,Tinamidae,Colombia,2022,9,HUMAN_OBSERVATION
3595688451,"Rupornis magnirostris (Gmelin, 1788)",Rupornis magnirostris,Accipitridae,Colombia,2022,9,HUMAN_OBSERVATION
3598255956,"Sicalis flaveola (Linnaeus, 1766)",Sicalis flaveola,Thraupidae,Colombia,2022,9,HUMAN_OBSERVATION
3600526444,"Cranioleuca erythrops (P.L.Sclater, 1860)",Cranioleuca erythrops,Furnariidae,Colombia,2022,9,HUMAN_OBSERVATION
3602232597,"Eubucco bourcierii (Lafresnaye, 1845)",Eubucco bourcierii,Capitonidae,Colombia,2022,9,HUMAN_OBSERVATION
3602922646,"Myioborus miniatus (Swainson, 1827)",Myioborus miniatus,Parulidae,Colombia,2022,9,HUMAN_OBSERVATION
3604073743,"Coragyps atratus (Bechstein, 1793)",Coragyps atratus,Cathartidae,Colombia,2022,9,HUMAN_OBSERVATION
3606283148,Cardinalidae,,Cardinalidae,Colombia,2022,9,HUMAN_OBSERVATION
1891619673,"Nestor notabilis Gould, 1856",Nestor notabilis,Psittacidae,Luxembourg,2023,9,PRESERVED_SPECIMEN
1891619879,"Nestor notabilis Gould, 1856",Nestor notabilis,Psittacidae,Luxembourg,2023,9,PRESERVED_SPECIMEN
2688610755,"Xanthocephalus xanthocephalus (Bonaparte, 1826)",Xanthocephalus xanthocephalus,Icteridae,United States of America,2023,9,HUMAN_OBSERVATION
